Metro,Date,Days_on_Market,Income_Needed,Inventory,Market_Temp,New_Construction,Sales_Count,ZHVF_Growth,ZHVI,ZHVI_State,ZORF_Growth,ZORI
"Cape Coral, FL",2005-01-31,,,,,,,,215361.86962962188,,,
"Cape Coral, FL",2005-02-28,,,,,,,,219128.6684869039,,,
"Cape Coral, FL",2005-03-31,,,,,,,,223833.5646209964,,,
"Cape Coral, FL",2005-04-30,,,,,,,,228894.67340454474,,,
"Cape Coral, FL",2005-05-31,,,,,,,,234434.12439486154,,,
"Cape Coral, FL",2005-06-30,,,,,,,,240012.37824024473,,,
"Cape Coral, FL",2005-07-31,,,,,,,,246337.84431694576,,,
"Cape Coral, FL",2005-08-31,,,,,,,,254030.6057591186,,,
"Cape Coral, FL",2005-09-30,,,,,,,,261626.0810018049,,,
"Cape Coral, FL",2005-10-31,,,,,,,,269445.9689067632,,,
"Cape Coral, FL",2005-11-30,,,,,,,,276337.2854582879,,,
"Cape Coral, FL",2005-12-31,,,,,,,,283666.91808568087,,,
"Cape Coral, FL",2006-01-31,,,,,,,,290603.0900892038,,,
"Cape Coral, FL",2006-02-28,,,,,,,,296711.91511100956,,,
"Cape Coral, FL",2006-03-31,,,,,,,,303262.43124006386,,,
"Cape Coral, FL",2006-04-30,,,,,,,,309179.4219437374,,,
"Cape Coral, FL",2006-05-31,,,,,,,,313702.23128986795,,,
"Cape Coral, FL",2006-06-30,,,,,,,,315087.87627896253,,,
"Cape Coral, FL",2006-07-31,,,,,,,,316234.3521143441,,,
"Cape Coral, FL",2006-08-31,,,,,,,,316774.35961911315,,,
"Cape Coral, FL",2006-09-30,,,,,,,,316562.65266346704,,,
"Cape Coral, FL",2006-10-31,,,,,,,,313946.73224759696,,,
"Cape Coral, FL",2006-11-30,,,,,,,,311607.85759131913,,,
"Cape Coral, FL",2006-12-31,,,,,,,,308590.84457296605,,,
"Cape Coral, FL",2007-01-31,,,,,,,,306136.1659700489,,,
"Cape Coral, FL",2007-02-28,,,,,,,,301707.6439863953,,,
"Cape Coral, FL",2007-03-31,,,,,,,,297849.9148365374,,,
"Cape Coral, FL",2007-04-30,,,,,,,,293347.51947802625,,,
"Cape Coral, FL",2007-05-31,,,,,,,,287946.081487648,,,
"Cape Coral, FL",2007-06-30,,,,,,,,281320.88991021,,,
"Cape Coral, FL",2007-07-31,,,,,,,,274613.6783484022,,,
"Cape Coral, FL",2007-08-31,,,,,,,,269075.51450182975,,,
"Cape Coral, FL",2007-09-30,,,,,,,,264160.52086781774,,,
"Cape Coral, FL",2007-10-31,,,,,,,,257902.7314973843,,,
"Cape Coral, FL",2007-11-30,,,,,,,,250775.50642731527,,,
"Cape Coral, FL",2007-12-31,,,,,,,,244398.90344419726,,,
"Cape Coral, FL",2008-01-31,,,,,,,,238647.69103764396,,,
"Cape Coral, FL",2008-02-29,,,,,,798.0,,234313.4589254124,,,
"Cape Coral, FL",2008-03-31,,,,,,1087.0,,228644.59203792945,,,
"Cape Coral, FL",2008-04-30,,,,,,1308.0,,222788.9781811183,,,
"Cape Coral, FL",2008-05-31,,,,,,1344.0,,216432.82439352982,,,
"Cape Coral, FL",2008-06-30,,,,,,1255.0,,210475.17633664692,,,
"Cape Coral, FL",2008-07-31,,,,,,1195.0,,204532.4449908939,,,
"Cape Coral, FL",2008-08-31,,,,,,1114.0,,198353.14907110974,,,
"Cape Coral, FL",2008-09-30,,,,,,1093.0,,192696.6891324364,,,
"Cape Coral, FL",2008-10-31,,,,,,1196.0,,187367.72377899245,,,
"Cape Coral, FL",2008-11-30,,,,,,968.0,,182320.35753858963,,,
"Cape Coral, FL",2008-12-31,,,,,,1412.0,,176781.73630481973,,,
"Cape Coral, FL",2009-01-31,,,,,,1213.0,,171422.59756696352,,,
"Cape Coral, FL",2009-02-28,,,,,,1435.0,,167147.40194154877,,,
"Cape Coral, FL",2009-03-31,,,,,,1959.0,,163434.06182100638,,,
"Cape Coral, FL",2009-04-30,,,,,,2141.0,,160261.4952611466,,,
"Cape Coral, FL",2009-05-31,,,,,,2149.0,,156633.03640381127,,,
"Cape Coral, FL",2009-06-30,,,,,,2451.0,,153158.51015881627,,,
"Cape Coral, FL",2009-07-31,,,,,,2131.0,,149735.50959790318,,,
"Cape Coral, FL",2009-08-31,,,,,,1904.0,,146671.1400475657,,,
"Cape Coral, FL",2009-09-30,,,,,,1917.0,,143626.97674148917,,,
"Cape Coral, FL",2009-10-31,,,,,,1959.0,,141109.03877526932,,,
"Cape Coral, FL",2009-11-30,,,,,,1806.0,,139766.7782433064,,,
"Cape Coral, FL",2009-12-31,,,,,,2193.0,,138886.4076210192,,,
"Cape Coral, FL",2010-01-31,,,,,,1708.0,,138236.30777578068,,,
"Cape Coral, FL",2010-02-28,,,,,,1867.0,,136574.92124483702,,,
"Cape Coral, FL",2010-03-31,,,,,,2496.0,,135406.48312901892,,,
"Cape Coral, FL",2010-04-30,,,,,,2555.0,,134709.92142165612,,,
"Cape Coral, FL",2010-05-31,,,,,,2271.0,,134885.42802067235,,,
"Cape Coral, FL",2010-06-30,,,,,,2161.0,,135265.0343961783,,,
"Cape Coral, FL",2010-07-31,,,,,,1675.0,,135390.90263930007,,,
"Cape Coral, FL",2010-08-31,,,,,,1653.0,,135052.5753597789,,,
"Cape Coral, FL",2010-09-30,,,,,,1636.0,,134386.49021226843,,,
"Cape Coral, FL",2010-10-31,,,,,,1548.0,,133325.95171469232,,,
"Cape Coral, FL",2010-11-30,,,,,,1517.0,,131960.5503384411,,,
"Cape Coral, FL",2010-12-31,,,,,,1933.0,,131021.1909577227,,,
"Cape Coral, FL",2011-01-31,,,,,,1747.0,,130620.60263046435,,,
"Cape Coral, FL",2011-02-28,,,,,,1979.0,,131007.283918252,,,
"Cape Coral, FL",2011-03-31,,,,,,2593.0,,130991.1934518725,,,
"Cape Coral, FL",2011-04-30,,,,,,2405.0,,130607.55422163663,,,
"Cape Coral, FL",2011-05-31,,,,,,2043.0,,129768.91687561275,,,
"Cape Coral, FL",2011-06-30,,,,,,1971.0,,129285.81999215727,,,
"Cape Coral, FL",2011-07-31,,,,,,1647.0,,128953.63502716094,,,
"Cape Coral, FL",2011-08-31,,,,,,1715.0,,128965.32115534258,,,
"Cape Coral, FL",2011-09-30,,,,,,1615.0,,129001.13952530356,,,
"Cape Coral, FL",2011-10-31,,,,,,1454.0,,129429.99177781276,,,
"Cape Coral, FL",2011-11-30,,,,,,1490.0,,129884.89197959141,,,
"Cape Coral, FL",2011-12-31,,,,,,1567.0,,130399.79738576262,,,
"Cape Coral, FL",2012-01-31,,33054.578320370936,,,,1511.0,,130739.90958270778,,,
"Cape Coral, FL",2012-02-29,,33091.155957465,,,,1719.0,,131226.4915707777,,,
"Cape Coral, FL",2012-03-31,,33352.003629660205,,,,2268.0,,131758.66343964508,,,
"Cape Coral, FL",2012-04-30,,33456.620252568144,,,,2218.0,,132791.98244711538,,,
"Cape Coral, FL",2012-05-31,,33480.79015341241,,,,2134.0,,134244.94224511247,,,
"Cape Coral, FL",2012-06-30,,33530.077477890474,,,,1922.0,,135971.14136510438,,,
"Cape Coral, FL",2012-07-31,,33551.31030214242,,,,1596.0,,137603.2943875301,,,
"Cape Coral, FL",2012-08-31,,33938.144559373264,,,,1619.0,,138884.48867443076,,,
"Cape Coral, FL",2012-09-30,,33921.58330754295,,,,1391.0,,140103.91878398022,,,
"Cape Coral, FL",2012-10-31,,33887.44322175147,,,,1558.0,,141380.65833584944,,,
"Cape Coral, FL",2012-11-30,,34086.52738891399,,,,1568.0,,142775.78415694472,,,
"Cape Coral, FL",2012-12-31,,34364.52678745249,,,,1760.0,,144273.37059459358,,,
"Cape Coral, FL",2013-01-31,,35069.456937083974,,,,1487.0,,145784.71883543933,,,
"Cape Coral, FL",2013-02-28,,35700.61327079965,,,,1660.0,,147380.35145396777,,,
"Cape Coral, FL",2013-03-31,,36120.2530930172,,,,2169.0,,149023.61250642358,,,
"Cape Coral, FL",2013-04-30,,36164.53367630597,,,,2357.0,,150832.87308211366,,,
"Cape Coral, FL",2013-05-31,,36836.55752572333,,,,2373.0,,152937.07545176355,,,
"Cape Coral, FL",2013-06-30,,38777.781172004994,,,,1996.0,,155068.53415970807,,,
"Cape Coral, FL",2013-07-31,,40068.536339638435,,,,1903.0,,156968.4937051318,,,
"Cape Coral, FL",2013-08-31,,40722.446786598906,,,,1841.0,,158718.87060715884,,,
"Cape Coral, FL",2013-09-30,,41239.85972904456,,,,1634.0,,160538.9296200821,,,
"Cape Coral, FL",2013-10-31,,40780.563066239425,,,,1725.0,,162530.43267328924,,,
"Cape Coral, FL",2013-11-30,,41319.75987771703,,,,1533.0,,164078.1318245985,,,
"Cape Coral, FL",2013-12-31,,42236.669521703785,,,,1763.0,,165340.63720934445,,,
"Cape Coral, FL",2014-01-31,,42326.5110360911,,,,1576.0,,166410.82053533857,,,
"Cape Coral, FL",2014-02-28,,42211.169218143696,,,,1623.0,,167697.98473540516,,,
"Cape Coral, FL",2014-03-31,,42644.5262442066,,,,2136.0,,169053.5863790168,,,
"Cape Coral, FL",2014-04-30,,42919.75450092249,,,,2483.0,,170334.88562358668,,,
"Cape Coral, FL",2014-05-31,,42763.99677947793,,,,2426.0,,171714.8595052748,,,
"Cape Coral, FL",2014-06-30,,42959.22623180063,,,,2080.0,,173008.9848736654,,,
"Cape Coral, FL",2014-07-31,,43140.162793740295,,,,1868.0,,174284.14173974318,,,
"Cape Coral, FL",2014-08-31,,43338.476438743106,,,,1835.0,,175375.29259461813,,,
"Cape Coral, FL",2014-09-30,,43765.078088710135,,,,1730.0,,176577.634554423,,,
"Cape Coral, FL",2014-10-31,,43645.495130425,,,,1897.0,,177903.38516590162,,,
"Cape Coral, FL",2014-11-30,,43884.70082258055,,,,1574.0,,179566.59807144487,,,
"Cape Coral, FL",2014-12-31,,43806.18978110313,,,,2130.0,,181230.7717993116,,,
"Cape Coral, FL",2015-01-31,,43124.47881787904,,,,1629.0,,182822.18570883572,,,974.5672644106927
"Cape Coral, FL",2015-02-28,,43534.65782209852,,,,1888.0,,184118.52763760157,,,983.0011963612907
"Cape Coral, FL",2015-03-31,,44017.985230291335,,,,2443.0,,185432.08918005243,,,988.5989219641144
"Cape Coral, FL",2015-04-30,,43965.793189938726,,,,2593.0,,186727.0920103476,,,1003.4012981138028
"Cape Coral, FL",2015-05-31,,44882.88655803403,,,,2387.0,,188341.3583440349,,,1012.3151463177242
"Cape Coral, FL",2015-06-30,,45754.45827743979,,,,2423.0,,190087.75273953177,,,1025.692884315346
"Cape Coral, FL",2015-07-31,,46421.20585820456,,,,2148.0,,192156.66439495792,,,1033.5629118915265
"Cape Coral, FL",2015-08-31,,46371.23091616908,,,,1871.0,,194306.8027437936,,,1040.38675976509
"Cape Coral, FL",2015-09-30,,46805.47899517231,,,,1918.0,,196645.2998842081,,,1055.05026175473
"Cape Coral, FL",2015-10-31,,47039.941508605334,,,,1969.0,,199412.4364474317,,,1061.2882547120716
"Cape Coral, FL",2015-11-30,,48170.196713225414,,,,1573.0,,202257.0402712226,,,1081.2863584978434
"Cape Coral, FL",2015-12-31,,48757.463734054436,,,,1926.0,,204673.97262631755,,,1081.9010655764864
"Cape Coral, FL",2016-01-31,,48535.252547132804,,,,1525.0,,206611.74343551428,,,1092.300908914494
"Cape Coral, FL",2016-02-29,,48059.53510843711,,,,1517.0,,208198.0704310994,,,1084.3094905220662
"Cape Coral, FL",2016-03-31,,48499.10009599403,,,,2230.0,,209726.91698520086,,,1089.4095540843812
"Cape Coral, FL",2016-04-30,,48477.942170237075,,,,2389.0,,211287.3660800483,,,1094.1378240436136
"Cape Coral, FL",2016-05-31,,48755.04442195184,,,,2268.0,,212751.8803031433,,,1100.351067159509
"Cape Coral, FL",2016-06-30,,48925.16507643915,,,,2060.0,,214202.20871857472,,,1103.4179704927571
"Cape Coral, FL",2016-07-31,,48625.838148262774,,,,1780.0,,215232.90353761552,,,1106.784765558213
"Cape Coral, FL",2016-08-31,,48755.97882145071,,,,1842.0,,216142.88642392858,,,1114.8366236689674
"Cape Coral, FL",2016-09-30,,49042.444211741604,,,,1665.0,,217254.4475573602,,,1121.5639777299957
"Cape Coral, FL",2016-10-31,,49340.31698531499,,,,1671.0,,218710.8976101896,,,1123.3444615726148
"Cape Coral, FL",2016-11-30,,50781.348622615005,,,,1699.0,,220131.44804608542,,,1127.161060909369
"Cape Coral, FL",2016-12-31,,52699.521647740694,,,,1818.0,,221132.7435062925,,,1130.32181416387
"Cape Coral, FL",2017-01-31,,52439.65756284608,,,,1537.0,,221854.07551010628,,,1139.0683376244472
"Cape Coral, FL",2017-02-28,,52616.25364237245,,,,1583.0,,222489.63024519465,,,1144.9115619904067
"Cape Coral, FL",2017-03-31,,52867.25670631855,,,,2508.0,,223258.01599334078,,,1150.6128216694392
"Cape Coral, FL",2017-04-30,,52331.036256560066,,,,2204.0,,223838.76046890274,,,1152.3218851087477
"Cape Coral, FL",2017-05-31,,52217.590995388164,,,,2375.0,,224137.63573840496,,,1152.1600010113507
"Cape Coral, FL",2017-06-30,,51802.25930701791,,,,2195.0,,224393.0774579059,,,1153.269040910823
"Cape Coral, FL",2017-07-31,,52092.74559204201,,,,1859.0,,224587.11975154304,,,1156.2546660147004
"Cape Coral, FL",2017-08-31,,51846.67579257969,,,,2009.0,,225090.32763523844,,,1161.1966886592716
"Cape Coral, FL",2017-09-30,,51682.16662301602,,,,1230.0,,225740.05052705147,,,1166.9732941149832
"Cape Coral, FL",2017-10-31,,52265.44430541735,,,,1459.0,,226715.4046332497,,,1173.2021830371393
"Cape Coral, FL",2017-11-30,,52602.26938330397,,,,1443.0,,227749.18349790105,,,1181.9385189588604
"Cape Coral, FL",2017-12-31,,52922.669967569724,,,,1815.0,,228677.4089202629,,,1187.6852690869127
"Cape Coral, FL",2018-01-31,,53313.76710616754,,37.0,329.0,1610.0,,229247.05518601206,,,1196.089894773175
"Cape Coral, FL",2018-02-28,,54672.87317060221,,37.0,364.0,1649.0,,229602.9964101177,,,1204.0919154649325
"Cape Coral, FL",2018-03-31,63.0,55245.284044783504,12830.0,37.0,474.0,2304.0,,229914.81583657872,,,1207.3398555995777
"Cape Coral, FL",2018-04-30,70.0,55419.4784873444,12890.0,38.0,368.0,2560.0,,230195.18459141743,,,1204.1032326015766
"Cape Coral, FL",2018-05-31,75.0,56028.71118330927,12632.0,39.0,416.0,2351.0,,230555.2002030024,,,1200.9454395650384
"Cape Coral, FL",2018-06-30,78.0,56003.93015602416,11814.0,40.0,418.0,2042.0,,230713.68331354807,,,1202.6950464253057
"Cape Coral, FL",2018-07-31,80.0,55988.53035750689,11102.0,41.0,401.0,1862.0,,231336.02038076846,,,1207.5219522458613
"Cape Coral, FL",2018-08-31,82.0,56307.46768642461,10555.0,42.0,449.0,1926.0,,232038.16960792194,,,1220.3121666940895
"Cape Coral, FL",2018-09-30,85.0,56932.76303015458,10236.0,41.0,344.0,1454.0,,233022.24335789762,,,1223.5662020711088
"Cape Coral, FL",2018-10-31,85.0,58085.05476283692,10275.0,39.0,325.0,1566.0,,233817.23348352825,,,1230.8850699195077
"Cape Coral, FL",2018-11-30,87.0,58479.9250668049,10629.0,39.0,462.0,1533.0,,234557.8661307839,,,1225.291743851455
"Cape Coral, FL",2018-12-31,87.0,57659.91552812045,11156.0,39.0,377.0,1437.0,,235232.46647709527,,,1230.3982505667047
"Cape Coral, FL",2019-01-31,91.0,56949.35913063867,12044.0,39.0,349.0,1229.0,,235646.08188773342,,,1234.9901966229618
"Cape Coral, FL",2019-02-28,93.0,56660.38220551721,12812.0,39.0,449.0,1490.0,,235956.88904600404,,,1239.500324670401
"Cape Coral, FL",2019-03-31,96.0,56257.83306343986,13483.0,39.0,409.0,1973.0,,235956.23522638707,,,1240.3431210248432
"Cape Coral, FL",2019-04-30,100.0,55765.927656350614,13475.0,39.0,364.0,2327.0,,235871.8815561588,,,1242.0674803527863
"Cape Coral, FL",2019-05-31,104.0,55431.70965387331,13036.0,39.0,479.0,2389.0,,235434.63822404426,,,1244.0126016028719
"Cape Coral, FL",2019-06-30,105.0,54264.27767504187,12265.0,39.0,523.0,1905.0,,235104.16176656703,,,1250.6842410354704
"Cape Coral, FL",2019-07-31,106.0,54068.71158136956,11326.0,41.0,448.0,1932.0,,234847.21505708867,,,1252.9366621660017
"Cape Coral, FL",2019-08-31,104.0,53426.72149211694,10525.0,43.0,438.0,1786.0,,235005.58584512948,,,1255.4339577138878
"Cape Coral, FL",2019-09-30,102.0,53378.67893438254,9957.0,43.0,433.0,1598.0,,235199.05398213243,,,1257.2601403686017
"Cape Coral, FL",2019-10-31,98.0,53792.43954001437,9823.0,43.0,424.0,1674.0,,235704.75199182122,,,1262.8302576916942
"Cape Coral, FL",2019-11-30,94.0,53954.57692506003,9940.0,42.0,437.0,1457.0,,236560.48536673843,,,1272.3078488355814
"Cape Coral, FL",2019-12-31,91.0,54267.43920315614,10069.0,43.0,443.0,1888.0,,237777.98768913097,,,1276.9148618600302
"Cape Coral, FL",2020-01-31,93.0,54019.70022380166,10425.0,44.0,425.0,1570.0,,239151.94316110876,,,1280.1616828935478
"Cape Coral, FL",2020-02-29,94.0,53510.85977512748,10673.0,43.0,379.0,1748.0,,240226.9546340702,,,1281.8558311720558
"Cape Coral, FL",2020-03-31,92.0,53558.95853471997,10891.0,44.0,553.0,2231.0,,240998.0997301331,,,1284.1892305905055
"Cape Coral, FL",2020-04-30,88.0,52951.92865994661,10407.0,47.0,377.0,1791.0,,241245.2059299656,,,1276.7982831996628
"Cape Coral, FL",2020-05-31,88.0,52538.72670699082,9929.0,50.0,421.0,1250.0,,240928.39797760674,,,1279.3885761777665
"Cape Coral, FL",2020-06-30,91.0,52151.02059434811,9370.0,52.0,490.0,1776.0,,240655.40349426967,,,1284.6224965855135
"Cape Coral, FL",2020-07-31,89.0,51606.063636809835,8948.0,54.0,529.0,2178.0,,240997.92498141015,,,1304.7603806244315
"Cape Coral, FL",2020-08-31,85.0,51639.96663354139,8554.0,55.0,516.0,2248.0,,242700.41400411926,,,1323.1706190251032
"Cape Coral, FL",2020-09-30,79.0,52014.512284988865,8382.0,54.0,445.0,2395.0,,245438.20506198215,,,1336.569955165251
"Cape Coral, FL",2020-10-31,73.0,52431.80502953575,8462.0,54.0,475.0,2869.0,,248675.1761868352,,,1350.326249107563
"Cape Coral, FL",2020-11-30,69.0,52856.48428090024,8305.0,55.0,427.0,2479.0,,252280.8231487436,,,1355.1086423977333
"Cape Coral, FL",2020-12-31,66.0,53200.21392925424,7918.0,58.0,499.0,2893.0,,255765.67816589194,,,1368.682772422004
"Cape Coral, FL",2021-01-31,66.0,52453.20716544363,7717.0,64.0,469.0,2231.0,,259173.16032300043,,,1372.9751080421931
"Cape Coral, FL",2021-02-28,61.0,53381.63503869033,7561.0,72.0,464.0,2686.0,,262241.56562735356,,,1380.1442270680545
"Cape Coral, FL",2021-03-31,55.0,55342.67345477781,7498.0,76.0,573.0,4304.0,,265960.1130224198,,,1396.0997282021922
"Cape Coral, FL",2021-04-30,,56203.66300620733,7118.0,75.0,580.0,4413.0,,270942.40304718557,,,1416.401313454395
"Cape Coral, FL",2021-05-31,34.0,57085.07674642638,7049.0,71.0,520.0,3934.0,,278019.5890142888,,,1445.4639822225456
"Cape Coral, FL",2021-06-30,25.0,58840.38798362286,7217.0,65.0,572.0,4083.0,,287051.7898344378,,,1478.4847458704992
"Cape Coral, FL",2021-07-31,23.0,60067.11055384202,7573.0,62.0,488.0,3488.0,,296514.4405110748,,,1524.4564324727223
"Cape Coral, FL",2021-08-31,23.0,61573.33505307379,8007.0,59.0,421.0,3079.0,,305355.13821596786,,,1585.9913656399904
"Cape Coral, FL",2021-09-30,26.0,63228.36369040032,8316.0,58.0,466.0,3057.0,,312601.0809947925,,,1635.747538782413
"Cape Coral, FL",2021-10-31,29.0,65470.7064515175,8652.0,58.0,411.0,2925.0,,319651.28926154744,,,1673.1556317598274
"Cape Coral, FL",2021-11-30,31.0,66771.65507043926,8693.0,57.0,474.0,2967.0,,326490.5288880028,,,1711.058033168231
"Cape Coral, FL",2021-12-31,34.0,68248.26073137399,8568.0,60.0,465.0,3308.0,,333325.26452278934,,,1750.0171451448293
"Cape Coral, FL",2022-01-31,38.0,70407.61480674612,8556.0,64.0,399.0,2756.0,,341374.79328952637,,,1781.9725113240631
"Cape Coral, FL",2022-02-28,39.0,74222.27111984785,8569.0,66.0,425.0,3068.0,,350873.77104833856,,,1785.8245185133499
"Cape Coral, FL",2022-03-31,39.0,79215.18628937729,8930.0,63.0,638.0,4046.0,,362432.5071570529,,,1787.4631730300225
"Cape Coral, FL",2022-04-30,36.0,87543.2234480418,9062.0,60.0,547.0,4021.0,,374876.74052297213,,,1812.1451093869641
"Cape Coral, FL",2022-05-31,35.0,92135.13986531257,9492.0,55.0,513.0,3898.0,,387266.45293153875,,,1850.7039243833426
"Cape Coral, FL",2022-06-30,32.0,96901.09114832866,9944.0,49.0,543.0,3400.0,,398197.19396345905,,,1872.1660218042498
"Cape Coral, FL",2022-07-31,34.0,97727.90179064887,10595.0,45.0,460.0,2434.0,,405231.9332926241,,,1885.70401355513
"Cape Coral, FL",2022-08-31,36.0,97034.8363491139,11293.0,43.0,520.0,2345.0,,407989.7783614809,,,1885.5640322905826
"Cape Coral, FL",2022-09-30,41.0,104417.8805977095,11585.0,42.0,449.0,1714.0,,407180.8920433048,,,1901.4234332077085
"Cape Coral, FL",2022-10-31,47.0,110870.10200513537,11557.0,42.0,402.0,1477.0,,405095.57320254995,,,1938.2449444948186
"Cape Coral, FL",2022-11-30,52.0,109710.78076008947,11273.0,43.0,519.0,1574.0,,402850.3302729384,,,1978.3603565026847
"Cape Coral, FL",2022-12-31,55.0,105733.36578157394,11184.0,45.0,519.0,1750.0,,400980.65149456816,,,2012.60045701514
"Cape Coral, FL",2023-01-31,55.0,105504.82757695003,11473.0,45.0,526.0,1596.0,,398398.0481673651,,,2013.2943473575785
"Cape Coral, FL",2023-02-28,57.0,105094.47761742178,11890.0,45.0,526.0,1872.0,,396309.84797467897,,,2010.5735644104514
"Cape Coral, FL",2023-03-31,59.0,107427.68734823517,12538.0,44.0,725.0,2675.0,,395236.03982438886,,,2020.6034830571134
"Cape Coral, FL",2023-04-30,62.0,106194.01535959521,12853.0,42.0,587.0,2490.0,,396090.34615523665,,,2015.2930862986186
"Cape Coral, FL",2023-05-31,67.0,107508.28493893529,12750.0,40.0,661.0,2732.0,,397717.25540890516,,,2004.0546684206533
"Cape Coral, FL",2023-06-30,73.0,110612.88485418161,12215.0,39.0,658.0,2236.0,,399496.28736457176,,,1984.6069169585803
"Cape Coral, FL",2023-07-31,80.0,112211.3105118981,11512.0,40.0,538.0,1767.0,,400661.4612121804,,,1975.0512336138054
"Cape Coral, FL",2023-08-31,89.0,114563.88725403474,10899.0,40.0,663.0,1876.0,,401144.34110343317,,,1978.2513497372513
"Cape Coral, FL",2023-09-30,97.0,115832.204083145,10416.0,40.0,604.0,1659.0,,400877.3270759896,,,1976.8783869203878
"Cape Coral, FL",2023-10-31,100.0,119566.97901144566,10337.0,38.0,620.0,1588.0,,400249.0735485062,,,1981.0309272422492
"Cape Coral, FL",2023-11-30,95.0,118030.24929136649,10502.0,38.0,546.0,1384.0,,399492.88706433866,,,1973.0328382203722
"Cape Coral, FL",2023-12-31,92.0,112623.66315210525,10767.0,38.0,624.0,1351.0,,398608.82310244604,,,1976.3806005585363
"Cape Coral, FL",2024-01-31,90.0,112082.71508144938,11345.0,38.0,489.0,1183.0,,397763.7855365258,,,1973.8439917778755
"Cape Coral, FL",2024-02-29,91.0,113084.47373794443,12112.0,37.0,518.0,1401.0,,396902.2568331258,,,1971.9788087142256
"Cape Coral, FL",2024-03-31,90.0,113331.9548101651,12925.0,35.0,613.0,1855.0,,396042.1324074238,,,1959.1142520562248
"Cape Coral, FL",2024-04-30,90.0,114714.28541044748,13204.0,35.0,535.0,1989.0,,394912.3236697466,,,1945.9729260759846
"Cape Coral, FL",2024-05-31,94.0,114892.67408235761,13044.0,35.0,665.0,1869.0,,393221.9862703623,,,1936.2731841429934
"Cape Coral, FL",2024-06-30,96.0,112994.05924558912,12628.0,35.0,489.0,1461.0,,390502.66900408926,,,1929.9898846220049
"Cape Coral, FL",2024-07-31,101.0,111666.81996374045,12145.0,35.0,534.0,1391.0,,387510.0456035481,,,1926.2575518621843
"Cape Coral, FL",2024-08-31,104.0,108151.17208150572,11673.0,36.0,586.0,1352.0,,384872.68742286577,,,1931.7216084122076
"Cape Coral, FL",2024-09-30,107.0,105600.86959661084,11321.0,35.0,543.0,1076.0,,382726.4551947059,,,1935.7279978175447
"Cape Coral, FL",2024-10-31,109.0,107099.27658542871,11137.0,35.0,430.0,1009.0,,380762.5285893406,,,1937.0063517650945
"Cape Coral, FL",2024-11-30,108.0,109562.31430160448,11575.0,35.0,464.0,912.0,,378509.4305438411,,,1930.906687056151
"Cape Coral, FL",2024-12-31,106.0,108257.18112817529,12260.0,35.0,485.0,1186.0,,376127.35317877005,,,1927.0956429086905
"Cape Coral, FL",2025-01-31,101.0,115551.28973410196,13601.0,34.0,334.0,1111.0,,373660.65438218723,,,1920.6806829383067
"Cape Coral, FL",2025-02-28,99.0,113943.03313926535,14797.0,33.0,399.0,1172.0,,371076.839196332,,,1915.0181684575036
"Cape Coral, FL",2025-03-31,99.0,111647.28239383832,15961.0,33.0,557.0,1719.0,,367888.78344220476,,,1914.2446362523328
"Cape Coral, FL",2025-04-30,102.0,111202.40731247056,16276.0,33.0,595.0,1816.0,,364050.6561295173,,,1910.7608509889521
"Cape Coral, FL",2025-05-31,107.0,110708.01858697021,15998.0,33.0,582.0,1694.0,,359599.17306194874,,,1901.9281160043388
"Cape Coral, FL",2025-06-30,114.0,109475.06027581918,15163.0,33.0,553.0,1501.0,,355018.25709018315,,,1887.9295152962209
"Cape Coral, FL",2025-07-31,121.0,107541.98680989612,14156.0,35.0,493.0,1365.0,,350453.21147471695,,,1886.65113970253
"Cape Coral, FL",2025-08-31,125.0,105475.7554009668,13144.0,37.0,513.0,1296.0,,346331.4490123075,,,1874.0681646693786
"Cape Coral, FL",2025-09-30,127.0,103462.02719494487,12315.0,37.0,479.0,1278.0,,343087.8544774353,,,1866.2039818911987
"Cape Coral, FL",2025-10-31,125.0,102110.61595832328,11913.0,36.0,415.0,1319.0,,340586.9645422524,,,1849.0064692789913
"Cape Coral, FL",2025-11-30,121.0,101537.58472124832,11951.0,36.0,440.0,1121.0,,338821.1807579343,,,1838.8484202175914
"Cape Coral, FL",2025-12-31,117.0,100860.23392087904,12181.0,37.0,471.0,1462.0,,337504.42011081014,,,1837.5982585563506
"Cape Coral, FL",2026-01-31,117.0,100032.4669965123,12654.0,37.0,,1119.0,,336669.06811285025,,,1832.6003983854673
"Cape Coral, FL",2026-02-28,,,,,,,-0.2,,,,
"Cape Coral, FL",2026-04-30,,,,,,,-0.6,,,,
"Cape Coral, FL",2027-01-31,,,,,,,-0.5,,,,
"Clewiston, FL",2000-01-31,,,,,,,,53538.82510876355,,,
"Clewiston, FL",2000-02-29,,,,,,,,53729.30545506705,,,
"Clewiston, FL",2000-03-31,,,,,,,,53850.594669966435,,,
"Clewiston, FL",2000-04-30,,,,,,,,54098.375396317664,,,
